source,classification,age_group,genre,title,channel,duration_seconds,duration_min,video_id,url,kids_url,search_query
youtube,normal_youtube,adult/general,technology,5G Explained In 7 Minutes | What is 5G? | How 5G Works? | 5G: The Next-Gen Network | Simplilearn,Simplilearn,419,6.98,mo1lNRKnayA,https://www.youtube.com/watch?v=mo1lNRKnayA,,technology explanation English 8 minutes
youtube,normal_youtube,adult/general,education,Shakespeare in Seven Minutes: Macbeth Summary,Easy as GCSE,410,6.83,4GSCWDa1qcE,https://www.youtube.com/watch?v=4GSCWDa1qcE,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,THE 7 HABITS OF HIGHLY EFFECTIVE PEOPLE BY STEPHEN COVEY - ANIMATED BOOK SUMMARY,FightMediocrity,403,6.72,ktlTxC4QG8g,https://www.youtube.com/watch?v=ktlTxC4QG8g,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,The Cold War in 7 minutes,Visual Academy,478,7.97,wbl0ILaANnc,https://www.youtube.com/watch?v=wbl0ILaANnc,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,Shakespeare in Seven Minutes: The Tempest Summary,Easy as GCSE,464,7.73,qoSStmQuisM,https://www.youtube.com/watch?v=qoSStmQuisM,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,A Christmas Carol || 7 Minute Summary,Easy as GCSE,443,7.38,8fzPJUtstn4,https://www.youtube.com/watch?v=8fzPJUtstn4,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,Introduction to the Skeletal System In 7 Minutes,CTE Skills.com,436,7.27,38MsEkhdECM,https://www.youtube.com/watch?v=38MsEkhdECM,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,Anatomy and Physiology of the Human Cell in 7 Minutes!,CTE Skills.com,442,7.37,F1jBN00zda8,https://www.youtube.com/watch?v=F1jBN00zda8,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,The Star Wars Saga in 7 Minutes,IGN,423,7.05,T9-SJ6ikuj0,https://www.youtube.com/watch?v=T9-SJ6ikuj0,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,education,Introduction to Scrum - 7 Minutes,Uzility,472,7.87,9TycLR0TqFA,https://www.youtube.com/watch?v=9TycLR0TqFA,,educational explanation English 7 minutes
youtube,normal_youtube,adult/general,review,STOP Wasting Credits & Become a VEO 3 Master in 8 Minutes,Roboverse,486,8.1,PL_izvWJVLU,https://www.youtube.com/watch?v=PL_izvWJVLU,,product review English 8 minutes
youtube,normal_youtube,adult/general,review,8 minutes 7 products skincare & makeup in a hurry,Ali M’s Beauty (Ali M’s Beauty),399,6.65,DfF8nIdNwhw,https://www.youtube.com/watch?v=DfF8nIdNwhw,,product review English 8 minutes
youtube,normal_youtube,adult/general,review,Become A Better Workshop FACILITATOR In 8 Minutes (Facilitation Technique),AJ&Smart and The Unscheduled CEO,586,9.77,So8aseCO3hY,https://www.youtube.com/watch?v=So8aseCO3hY,,product review English 8 minutes
youtube,normal_youtube,adult/general,review,What's your favourite snack? ⏲️ 6 Minute English,BBC Learning English,375,6.25,2lxvNnGkdTo,https://www.youtube.com/watch?v=2lxvNnGkdTo,,product review English 8 minutes
youtube,normal_youtube,adult/general,review,4life researchTransfer Factors Explained in 8 Minutes English,David life style to young,488,8.13,g7vp-Xxh3iA,https://www.youtube.com/watch?v=g7vp-Xxh3iA,,product review English 8 minutes
youtube,normal_youtube,adult/general,news,Deep-sea mining - 6 Minute English,BBC Learning English,383,6.38,2K2gB8b7qUw,https://www.youtube.com/watch?v=2K2gB8b7qUw,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,Climate change: Are there too many people? - 6 Minute English,BBC Learning English,381,6.35,qoNRZKgLDhg,https://www.youtube.com/watch?v=qoNRZKgLDhg,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,"INFLATION, Explained in 6 Minutes",Johnny Harris,524,8.73,zIbNJCSCEjk,https://www.youtube.com/watch?v=zIbNJCSCEjk,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,US and China vs climate change - 6 Minute English,BBC Learning English,376,6.27,0UOdAKVdbMo,https://www.youtube.com/watch?v=0UOdAKVdbMo,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,"The rise of ISIS, explained in 6 minutes",Vox,379,6.32,pzmO6RWy1v8,https://www.youtube.com/watch?v=pzmO6RWy1v8,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,Ecotourism: good or bad? ⏲️ 6 Minute English,BBC Learning English,387,6.45,b_LkRYYefv0,https://www.youtube.com/watch?v=b_LkRYYefv0,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,When males are not needed - 6 Minute English,BBC Learning English,376,6.27,1MqRALnIvWY,https://www.youtube.com/watch?v=1MqRALnIvWY,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,Would you invest in cryptocurrencies? 6 Minute English,BBC Learning English,392,6.53,NrU4Cx2gAoU,https://www.youtube.com/watch?v=NrU4Cx2gAoU,,English news explainer 6 minutes
youtube,normal_youtube,adult/general,news,Changing the earth's climate - 6 Minute English,BBC Learning English,380,6.33,jnFeXaL02Fg,https://www.youtube.com/watch?v=jnFeXaL02Fg,,English news explainer 6 minutes
